X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Y
3041,69,13,371,50,5602,233,214,110,5059,T1,T29,1
3207,124,5,60,-11,1100,229,236,141,2559,T3,T23,1
3067,128,18,95,29,713,247,226,101,1513,T1,T29,1
2271,286,32,95,36,1260,117,220,234,655,T4,T10,3
3023,307,2,67,-12,2452,213,237,163,1140,T3,T31,2
3280,121,10,216,22,1645,237,232,125,2301,T3,T32,1
3199,108,17,67,-14,4468,246,219,96,1994,T1,T23,1
3604,353,12,309,110,1969,200,219,157,2402,T2,T40,7
2506,332,26,162,65,600,150,197,181,1006,T3,T33,2
2100,295,21,30,12,1412,158,230,210,845,T4,T17,3
2723,78,8,30,0,1209,231,226,128,1889,T1,T12,1
3058,236,14,0,0,1486,194,252,193,2398,T3,T22,1
2850,132,19,108,24,2679,247,226,99,2107,T1,T30,2
2782,88,9,30,-1,1786,234,226,124,2419,T3,T26,5
2927,309,14,162,26,2067,182,230,188,1573,T3,T31,2
3132,277,12,480,-16,6269,186,242,195,1466,T1,T29,2
2913,74,6,153,0,4793,228,228,135,1860,T1,T19,2
2947,115,19,234,58,2236,249,218,90,1983,T3,T24,2
3248,357,16,85,13,2242,194,210,152,2636,T1,T29,1
3024,194,14,782,124,5919,217,251,164,3912,T1,T29,2
1939,43,28,108,29,270,213,167,73,618,T4,T1,6
2907,352,17,90,19,1645,188,208,156,2780,T3,T33,2
2460,176,22,443,190,1044,225,245,140,570,T4,T2,6
2401,180,15,457,58,594,224,248,152,849,T4,T3,3
2967,32,6,30,0,2530,219,227,145,1932,T3,T22,1
2893,90,16,180,35,3282,243,213,96,4280,T1,T29,2
3318,121,8,450,-11,1500,235,233,130,2089,T1,T38,1
2833,72,20,67,17,3264,238,198,82,1832,T1,T29,2
2566,83,6,495,17,1224,229,230,135,1454,T3,T2,3
3026,30,8,234,39,1155,218,223,140,2030,T3,T32,1
3331,358,18,469,176,3948,190,205,150,3693,T3,T40,7
2690,356,16,108,32,1994,192,209,153,2505,T3,T2,6
2598,92,5,150,14,404,229,231,137,1415,T1,T12,2
2715,108,6,212,15,914,231,233,136,323,T3,T10,2
2863,295,15,218,-20,1438,175,234,199,1500,T3,T32,2
3092,45,3,108,1,4025,220,233,150,1245,T1,T22,1
3326,34,19,361,123,4866,214,194,109,256,T1,T39,1
3258,43,19,819,199,1549,220,196,104,3168,T3,T33,1
2314,214,7,0,0,525,214,247,169,604,T4,T17,4
3355,90,9,30,3,2751,233,227,125,674,T3,T35,7
3230,270,6,379,57,816,204,242,177,297,T3,T32,1
3400,300,15,108,24,2524,177,233,196,2597,T3,T38,7
3044,42,17,503,135,4377,220,199,109,4441,T1,T29,1
3127,210,4,175,9,2215,217,243,163,2023,T3,T32,1
2805,356,25,443,189,1237,172,187,146,661,T3,T33,2
2510,119,20,212,45,516,250,218,87,1020,T3,T4,3
2803,73,12,361,60,1671,234,217,113,2583,T1,T29,2
2864,106,9,216,38,2419,235,229,125,2716,T1,T12,1
2537,2,8,247,11,626,209,225,154,1116,T4,T6,2
3205,128,8,190,10,3008,233,235,134,1110,T3,T32,1
2651,105,13,190,-20,1245,242,223,108,577,T1,T23,2
2572,0,22,390,158,218,183,194,144,808,T4,T10,2
3224,164,18,323,69,1411,233,243,133,1670,T2,T33,1
3057,339,12,331,45,2497,193,222,168,1100,T3,T23,1
2471,217,16,484,107,769,202,253,184,1289,T4,T6,6
3124,257,14,228,32,5635,187,248,199,2777,T1,T22,2
2839,59,16,150,26,3379,231,205,102,2684,T1,T12,2
2454,118,18,366,98,836,248,221,93,1298,T4,T6,6
3214,22,15,711,89,2148,209,207,131,2371,T3,T24,1
2622,76,17,60,-3,1052,238,207,93,780,T1,T30,2
3016,351,15,108,26,1584,193,214,159,1396,T3,T33,2
3016,339,8,120,15,3420,203,228,164,5377,T1,T29,2
2865,326,10,0,0,2856,195,229,173,1907,T1,T23,2
3079,3,5,366,35,3412,214,231,155,618,T1,T22,1
3200,237,8,212,10,1430,206,247,179,242,T3,T23,1
3212,99,9,371,64,5851,235,228,125,1939,T1,T29,2
2909,348,14,598,158,1019,192,216,161,2839,T3,T33,2
3004,58,15,417,29,3164,230,208,108,5916,T1,T29,1
3283,32,8,30,1,1224,219,224,141,2410,T1,T38,1
3060,86,14,201,-6,4218,239,216,105,2571,T1,T29,2
3209,43,20,0,0,2954,220,192,99,2452,T1,T29,1
2801,167,26,124,32,4113,231,239,122,5337,T1,T30,2
2947,145,15,134,26,1503,239,237,123,920,T1,T29,2
2928,336,14,42,11,1158,187,220,171,2296,T3,T32,2
3231,245,7,134,33,845,206,246,177,1243,T2,T24,2
2949,91,12,192,-2,3966,239,220,109,4869,T1,T29,2
3068,256,8,30,3,5454,202,245,182,2518,T1,T23,2
2632,18,10,30,1,942,212,218,142,1707,T3,T20,1
3006,89,11,218,43,1559,237,222,115,1879,T1,T22,2
2767,165,12,182,34,601,230,244,143,2377,T1,T29,2
2664,77,13,301,17,742,236,215,107,1863,T1,T23,2
2879,232,14,150,35,3937,197,252,191,3486,T1,T30,2
3356,257,5,420,45,875,208,243,173,1682,T3,T32,7
3050,319,14,108,19,3482,182,226,183,408,T1,T19,1
3124,14,4,793,43,2012,216,231,153,2558,T3,T32,1
2757,108,23,42,15,2301,252,206,70,390,T3,T13,2
3155,143,11,0,0,1332,236,238,130,771,T3,T35,1
3357,287,39,285,79,3287,88,205,241,1850,T1,T39,1
2816,51,3,313,6,2179,221,232,147,2197,T1,T12,2
2959,10,16,295,-40,1641,202,207,140,1365,T3,T33,2
2985,325,10,339,20,175,196,230,173,859,T3,T19,1
2750,123,15,30,-6,2732,244,228,110,2255,T1,T29,5
3275,181,16,420,61,811,224,248,152,2572,T3,T13,2
3234,29,24,459,158,899,205,181,102,979,T1,T22,1
3151,32,12,450,24,4908,217,214,130,3019,T1,T30,1
2771,7,9,417,125,1952,209,222,150,2040,T3,T10,6
3103,122,13,108,12,1606,242,229,115,3243,T3,T33,1
3084,77,8,283,18,1509,230,226,129,1527,T1,T29,1
2958,209,18,190,27,2398,204,254,180,1507,T3,T34,2
3074,34,3,30,1,3333,219,232,149,1211,T1,T23,2
3147,189,20,1065,164,3183,217,250,159,2078,T3,T33,2
3100,94,10,426,-31,4004,236,225,119,4715,T1,T30,2
3222,225,3,268,26,5991,216,242,163,1648,T1,T22,1
3030,201,7,182,7,979,217,246,164,1664,T3,T22,1
3153,238,6,604,116,1908,209,245,173,792,T3,T13,2
3253,11,14,531,92,2616,204,210,141,3393,T3,T32,1
3100,354,11,67,0,3695,202,221,157,3986,T1,T29,1
2673,359,22,90,12,1911,182,194,146,1698,T1,T29,2
2955,71,17,60,-11,534,236,205,95,408,T1,T22,1
3047,94,10,531,180,6423,236,225,119,3805,T1,T29,2
3145,326,26,201,50,3956,147,201,188,391,T3,T24,1
3041,252,20,182,34,1276,170,249,214,2713,T3,T33,1
3147,184,25,95,16,2672,217,247,148,1189,T3,T33,1
2994,322,29,350,162,362,133,196,196,959,T1,T30,2
2820,219,26,297,186,836,181,253,197,1697,T3,T33,2
2247,119,17,0,0,1475,247,222,97,379,T4,T3,4
2975,81,15,0,0,3373,239,212,99,6059,T1,T29,2
3195,241,18,693,71,3404,184,252,203,1138,T3,T13,1
3218,69,14,660,54,1878,234,210,104,2579,T3,T32,1
2837,118,5,67,-3,2040,228,236,142,2532,T3,T26,2
2428,297,18,85,23,930,168,232,203,1106,T4,T10,3
3470,47,11,942,237,2377,224,217,126,1383,T1,T35,7
2856,229,20,150,36,2207,185,254,200,1905,T3,T13,2
3074,21,9,150,13,1471,214,221,142,1800,T3,T32,1
3395,11,6,828,205,1130,214,228,151,792,T2,T31,1
2989,359,11,216,22,175,203,220,154,582,T3,T31,2
2703,73,28,331,176,967,239,174,47,900,T3,T13,2
2856,91,28,366,210,384,249,185,46,1926,T1,T30,5
3282,91,16,644,48,1445,243,214,97,2184,T1,T39,1
3310,322,26,268,80,3593,144,203,194,3912,T1,T39,1
2925,203,16,124,32,2589,211,253,173,787,T3,T13,1
3241,20,6,175,12,5884,216,227,148,976,T1,T22,1
2940,317,11,30,8,5650,191,231,179,1744,T1,T29,1
2945,258,14,376,45,5535,186,247,199,5134,T1,T29,2
3036,288,9,469,108,3144,194,240,186,953,T3,T32,2
2421,58,9,0,0,1727,227,221,128,212,T3,T16,6
2762,194,14,30,1,1630,217,250,164,2377,T3,T17,2
3230,301,20,402,105,3518,159,227,206,1842,T3,T31,1
2998,72,2,660,72,5324,222,234,149,6192,T1,T29,2
2689,53,24,150,58,2110,225,180,75,808,T3,T10,2
3354,298,13,488,86,3225,184,235,191,1739,T1,T39,1
3115,312,14,60,20,4747,182,229,187,1290,T1,T22,1
3198,76,10,451,56,2828,233,220,118,5023,T1,T29,1
2543,0,3,30,6,457,215,233,156,5667,T1,T29,2
2600,90,9,218,-9,1065,235,225,121,295,T1,T29,2
2693,16,10,30,1,1237,211,219,143,2167,T1,T12,2
3138,50,7,95,-1,5340,224,224,135,2240,T1,T23,1
2842,82,7,268,44,2024,230,228,130,1771,T1,T12,2
2876,208,18,170,56,1560,204,254,179,2155,T3,T13,2
3219,38,13,499,99,3145,219,212,125,938,T3,T24,1
3121,85,11,60,-10,3958,236,221,114,3137,T3,T22,1
2888,117,11,0,0,4934,238,230,121,242,T1,T30,2
2607,336,18,0,0,1549,178,213,173,5053,T1,T16,2
3036,117,9,242,43,5100,236,232,128,3532,T1,T29,2
3001,60,7,162,9,3031,225,226,135,1788,T1,T29,2
3086,180,20,930,72,3101,223,248,148,2391,T3,T33,2
3206,4,7,361,31,1549,211,226,153,2100,T2,T23,2
3418,118,9,741,-74,870,236,232,127,391,T2,T38,7
3346,169,17,90,1,2185,230,245,139,3600,T2,T32,1
3003,337,26,418,164,2795,154,195,174,531,T3,T32,2
3124,51,36,60,43,3928,212,141,35,888,T1,T30,1
2970,91,15,201,41,2010,242,215,99,1917,T3,T31,2
3139,284,14,67,9,2496,180,239,199,457,T3,T31,2
2534,297,37,162,80,474,95,200,232,1065,T4,T4,2
3301,327,16,324,68,4849,181,221,179,2880,T3,T32,1
3091,18,7,268,24,5152,215,226,148,2724,T1,T22,1
2923,69,3,85,3,1315,223,233,145,3210,T1,T23,1
2938,139,13,201,32,3479,239,236,124,1664,T1,T30,2
3266,89,24,313,29,1652,248,195,63,2571,T1,T22,1
3019,169,18,30,10,630,231,244,138,1064,T3,T23,2
2988,299,13,42,9,1329,182,234,193,285,T3,T32,2
3006,312,13,42,10,2732,185,230,185,793,T1,T23,1
3084,177,16,42,4,1550,226,247,148,2313,T3,T33,1
3302,225,12,674,167,721,204,251,183,4657,T2,T32,2
3097,54,25,234,27,4790,225,179,74,3137,T1,T29,1
3255,184,15,124,6,4759,223,249,156,2737,T3,T33,1
3216,130,34,418,20,3062,251,199,45,2984,T1,T39,1
2593,221,4,342,71,2501,215,244,166,569,T3,T2,3
2537,30,25,67,21,1215,203,176,97,1652,T3,T10,3
3067,24,21,824,198,2601,203,190,116,2100,T3,T24,2
3014,88,14,301,47,4860,241,215,101,1641,T1,T29,1
2837,39,17,313,165,1215,219,201,112,759,T3,T13,5
2959,225,3,247,30,5090,215,242,164,6328,T1,T12,1
3251,177,17,150,12,3401,226,247,147,782,T3,T33,2
2884,132,7,0,0,1203,232,236,136,1657,T3,T23,2
2639,3,10,350,86,582,206,220,152,1064,T3,T2,3
3145,35,4,210,11,4308,219,231,148,1795,T1,T23,2
2925,142,3,0,0,5630,223,238,151,1416,T1,T23,2
3364,228,7,108,15,2114,210,247,174,2271,T3,T32,1
2859,15,21,470,222,1113,196,190,125,552,T3,T33,2
2796,95,25,0,0,2053,250,194,58,1673,T3,T13,2
2967,51,6,313,-21,1461,223,227,139,1740,T1,T29,2
2280,33,20,67,17,1020,212,192,108,916,T4,T5,6
2853,114,30,210,88,726,254,194,43,1284,T3,T13,5
3226,23,12,60,3,2847,213,215,137,2716,T1,T29,1
2718,218,21,67,17,834,191,254,192,2001,T3,T4,2
2944,258,16,636,147,2366,179,248,206,1717,T3,T33,2
2889,34,11,300,18,3173,219,217,133,2686,T1,T29,2
3065,108,15,228,-31,769,245,221,101,1571,T1,T23,1
3153,320,11,309,46,5392,191,229,178,511,T1,T29,2
3073,21,14,120,11,418,210,210,134,1269,T1,T23,2
2920,69,25,242,117,256,237,182,61,1426,T1,T29,1
1986,51,36,42,31,85,211,139,33,182,T4,T10,3
2950,152,19,108,22,883,240,237,118,1194,T3,T33,1
3172,94,7,362,56,420,231,230,132,2432,T1,T22,1
2585,219,28,272,159,255,176,252,199,674,T3,T3,2
3085,154,24,283,95,421,240,233,107,1717,T3,T22,2
2833,53,14,390,-1,1025,227,210,113,2389,T1,T29,2
2878,8,15,470,83,3151,202,209,143,1276,T3,T32,2
3494,105,11,420,1,1266,240,226,115,807,T2,T40,7
2734,126,9,558,48,1376,235,234,130,2724,T1,T12,2
2949,156,19,255,46,3331,238,239,123,1290,T1,T29,2
3249,287,10,192,29,3575,193,240,187,1736,T1,T29,1
3146,118,11,0,0,837,239,230,119,2283,T2,T19,1
3159,18,13,30,5,3345,210,213,138,684,T3,T32,2
3330,157,19,67,3,1124,237,239,124,1236,T2,T38,7
3157,81,19,732,155,2249,242,203,84,2781,T3,T24,1
2724,50,4,309,25,127,221,231,146,819,T3,T11,5
2926,94,22,297,100,503,248,200,69,552,T3,T33,1
2892,350,19,342,110,1645,181,204,158,1774,T3,T24,2
2997,98,25,218,61,1657,251,195,56,2617,T3,T33,1
3120,171,3,150,8,1809,221,240,155,2509,T3,T32,2
3455,8,29,391,162,2581,174,170,121,2383,T1,T40,1
3190,183,13,268,71,1995,223,248,156,2761,T1,T29,7
3217,281,14,234,47,2908,182,241,198,671,T3,T32,1
2893,204,28,120,67,2801,192,251,178,1291,T3,T13,2
2764,21,8,162,7,2197,215,223,145,3889,T1,T12,2
3111,330,8,150,11,977,202,231,168,1749,T2,T24,1
3165,75,11,400,124,990,233,220,117,1416,T3,T32,2
2991,358,6,510,-1,3283,210,228,156,5758,T1,T20,1
2922,56,10,192,-6,3736,227,218,124,6088,T1,T29,2
2619,93,15,342,91,612,242,215,99,1572,T3,T2,3
2795,25,15,108,21,1055,211,205,127,3155,T3,T24,1
2980,65,11,150,24,4278,230,218,119,864,T1,T23,2
3342,83,17,201,42,2400,241,208,91,2616,T1,T39,7
2709,23,12,212,-1,1560,212,214,136,424,T3,T31,1
3212,110,5,67,2,2340,228,234,140,1681,T3,T23,1
3184,99,11,212,22,3132,238,225,117,3582,T1,T22,1
3169,323,28,192,24,417,139,199,193,2377,T2,T33,1
3113,326,24,457,131,335,153,205,187,1233,T3,T24,1
3034,90,3,661,43,5557,224,234,146,5462,T1,T12,2
2909,208,11,90,13,4978,212,251,173,1355,T1,T30,2
3158,245,18,488,97,5970,181,251,206,1772,T1,T30,2
3108,312,6,270,29,1826,204,236,171,883,T3,T23,1
2828,77,9,30,-8,4165,232,223,122,1236,T1,T23,2
2973,92,8,30,9,4230,233,227,126,987,T1,T23,2
2863,305,25,42,7,685,143,217,211,1660,T3,T24,2
2708,142,3,30,2,330,223,238,151,703,T1,T30,1
3286,359,10,648,11,2278,205,221,154,841,T3,T22,1
2150,309,37,313,128,371,100,190,217,134,T4,T10,3
2574,53,2,170,23,1154,221,234,150,4924,T1,T18,2
3188,355,17,247,56,600,191,208,154,1860,T2,T39,1
3411,169,15,459,254,1620,230,245,142,708,T3,T40,7
2972,3,19,150,39,649,191,201,144,1797,T3,T24,1
3002,303,8,481,-32,1661,197,236,179,1879,T3,T31,2
2739,322,13,240,14,1260,187,227,179,2040,T1,T12,2
2982,45,7,242,-5,4517,222,224,137,2366,T1,T29,2
3014,321,10,488,180,5354,194,230,176,5153,T1,T12,2
2693,30,15,446,45,3164,214,206,124,2876,T3,T10,1
3281,124,7,30,2,3842,232,235,136,3613,T1,T38,7
2589,97,4,90,-20,3095,226,234,143,2541,T3,T11,1
3351,221,5,256,23,942,214,244,167,1982,T3,T32,7
3230,265,16,90,14,742,178,246,205,1084,T2,T32,2
2423,116,27,212,82,335,254,203,59,845,T3,T4,3
3303,1,13,524,79,2911,200,214,151,3394,T3,T32,7
3071,45,4,361,38,1410,221,230,145,2845,T1,T29,1
2684,162,10,335,154,2358,231,243,143,969,T3,T4,3
2921,46,18,240,-5,648,223,198,103,1571,T3,T32,1
2509,25,7,309,38,162,217,225,145,2518,T1,T29,2
2993,351,6,589,57,4340,209,229,159,4860,T1,T12,2
1940,47,38,30,20,67,204,133,33,335,T4,T10,3
3094,51,29,212,69,1354,220,164,60,2620,T3,T33,1
2919,131,15,258,53,3552,243,231,113,2703,T1,T29,2
2967,308,19,331,41,1915,164,224,199,1384,T3,T33,2
2784,99,16,30,0,1471,244,217,97,1740,T3,T11,5
2327,120,25,256,60,323,253,209,67,960,T4,T3,3
3044,99,21,497,26,6620,249,205,74,2732,T1,T30,2
2793,227,12,30,6,2012,203,251,184,979,T3,T13,1
2867,30,8,295,13,1142,218,223,141,2230,T1,T29,2
2731,110,8,180,15,1380,234,231,129,1976,T1,T12,2
3138,72,13,295,30,5402,234,215,111,1033,T1,T29,2
2767,274,8,0,0,2350,200,242,182,2807,T1,T23,1
3066,144,24,469,107,480,245,228,98,1666,T3,T33,2
2755,128,8,170,18,1812,233,235,134,2711,T1,T12,2
3169,254,10,108,20,2588,197,247,189,1040,T3,T23,1
3345,5,9,457,55,3578,209,223,152,1594,T1,T39,1
3008,148,10,212,36,5235,234,239,136,4042,T1,T30,1
2586,143,21,319,25,1366,245,230,103,1092,T3,T4,3
2853,304,10,182,-27,1579,192,235,183,1362,T3,T23,2
2771,339,9,175,8,2154,200,227,166,2758,T1,T29,2
3168,0,12,618,-22,3800,202,217,152,2821,T1,T30,2
3068,334,10,60,11,1867,197,227,169,1733,T3,T23,2
3037,239,17,306,32,5860,186,252,201,1839,T1,T29,2
2912,218,25,306,96,1206,185,254,195,60,T3,T13,2
3140,13,8,371,28,1806,212,223,148,2760,T3,T31,1
2574,107,11,162,10,424,239,226,116,1282,T1,T12,2
2748,209,18,67,16,1455,204,254,180,2461,T3,T4,2
3197,124,19,300,-124,404,248,222,94,3755,T2,T22,2
2631,147,23,95,26,2002,244,230,102,1533,T3,T4,3
3052,18,20,875,183,2568,200,193,124,1651,T3,T24,2
2374,99,27,108,49,242,252,190,48,685,T4,T4,3
3262,155,10,417,55,1207,231,241,141,2508,T3,T33,2
3277,25,18,95,4,2583,208,198,122,1591,T3,T24,1
2648,38,5,150,12,180,220,228,144,591,T3,T11,2
2989,132,6,391,16,2636,231,237,139,2143,T1,T29,2
2831,57,11,306,102,1296,228,217,121,2742,T3,T11,2
3103,49,5,170,1,4241,222,228,141,1452,T1,T22,1
2802,91,21,108,17,2932,247,202,74,162,T3,T10,2
3208,140,19,402,117,5242,244,231,108,1574,T1,T29,1
3127,60,16,886,272,900,231,204,101,1510,T1,T29,2
2752,68,9,553,-30,743,230,221,124,2741,T1,T29,2
3184,163,6,1191,108,3037,226,242,149,2259,T3,T32,2
3028,233,16,335,112,3013,191,253,196,2120,T3,T23,1
3324,188,21,256,44,4544,216,250,158,2896,T3,T33,1
3236,231,6,595,2,510,210,246,173,601,T3,T32,1
2341,98,15,60,-3,323,244,217,99,731,T3,T2,3
2991,38,15,134,26,5199,218,205,118,2368,T1,T29,1
3281,255,3,402,72,5031,213,241,166,983,T1,T29,2
2788,138,7,446,58,2848,232,238,138,1861,T3,T11,2
3243,93,17,228,10,1878,244,212,92,1477,T1,T29,2
3251,112,3,120,-4,2881,224,236,148,997,T1,T23,1
2602,219,10,277,-1,1452,208,250,177,990,T3,T2,3
2830,297,24,330,27,2316,145,224,216,1613,T3,T33,2
3106,0,4,351,-2,6470,213,232,156,2620,T1,T29,2
3034,292,8,759,62,5749,197,239,182,6534,T1,T12,2
2148,285,30,180,71,255,125,224,231,716,T4,T10,3
3192,98,10,509,176,3433,237,226,120,1862,T3,T33,1
2955,10,11,309,36,4638,208,218,146,6146,T1,T20,2
3265,51,18,382,14,1585,226,199,101,4867,T2,T22,1
2818,80,7,150,17,3491,229,228,133,6439,T1,T20,2
3551,9,14,454,139,2926,204,212,144,1616,T1,T40,1
3084,107,9,212,20,3886,236,229,124,400,T1,T29,2
3147,8,7,755,66,1632,212,227,152,2734,T3,T32,1
3115,114,10,42,5,2220,238,230,122,3252,T3,T24,1
3128,214,3,30,0,3242,216,243,163,1438,T3,T23,2
3286,52,17,95,31,5810,226,202,104,573,T1,T38,1
2710,222,6,180,40,1237,213,245,169,3098,T1,T12,2
3269,342,15,335,90,4427,187,215,167,1368,T1,T38,7
2729,29,6,382,31,1357,218,226,144,2244,T1,T29,2
2368,58,13,0,0,607,229,211,113,853,T4,T2,4
3103,52,12,134,0,3996,226,215,121,2803,T1,T29,1
2974,153,2,150,1,2478,222,239,153,1894,T1,T29,2
3232,295,18,216,30,297,168,233,204,757,T2,T24,1
2773,248,19,150,62,2236,176,250,209,255,T3,T33,2
3060,34,18,480,33,3633,215,199,114,4804,T1,T29,1
2919,355,6,108,3,4972,211,230,157,3502,T1,T16,1
3034,324,13,240,-8,313,188,226,178,404,T2,T22,1
2770,20,15,228,48,2496,208,208,134,2439,T1,T29,2
3054,80,16,551,20,6687,240,210,95,2689,T1,T30,2
3207,119,25,256,-16,4116,253,210,69,2241,T1,T23,1
2748,154,21,256,42,547,239,237,117,573,T1,T30,5
3034,184,3,0,0,1140,220,241,157,1451,T3,T23,2
2716,181,22,283,106,1816,222,248,148,1490,T3,T4,2
3354,97,23,228,-24,2079,250,201,68,3340,T1,T38,7
2892,137,24,313,134,1538,248,223,88,1718,T3,T13,2
3280,90,6,108,19,6401,229,231,136,67,T1,T22,1
3027,39,3,190,16,3384,220,232,149,218,T1,T29,2
3059,55,15,592,-15,1549,228,207,109,3092,T3,T33,2
3178,132,7,618,6,4414,231,237,138,1889,T1,T23,1
3115,78,13,30,5,1505,237,215,106,1856,T3,T24,1
2760,99,8,190,30,2582,233,229,128,2080,T3,T11,3
3230,135,8,30,0,1801,233,237,135,1556,T1,T29,2
2782,100,9,258,31,1824,236,227,122,551,T3,T31,2
3129,41,17,319,16,1233,219,200,110,2234,T3,T39,1
2816,356,11,270,53,1672,202,220,155,1345,T3,T11,1
3224,316,13,685,87,2175,185,228,183,732,T3,T32,1
2946,37,11,247,51,2002,219,215,129,3050,T3,T33,2
3075,77,9,85,4,5019,232,224,125,2064,T1,T23,2
3493,93,20,816,208,2151,247,206,80,1626,T1,T40,1
2864,338,10,42,7,3489,198,226,167,2738,T1,T29,1
3103,111,27,268,41,3798,254,199,53,732,T1,T29,2
2902,342,9,108,14,3013,201,226,164,2251,T3,T22,1
3004,252,14,560,118,6091,188,249,198,5304,T1,T29,2
3031,230,12,30,-2,5799,201,251,185,2501,T1,T29,1
2853,88,5,30,-6,2912,228,231,137,2739,T1,T23,2
2851,130,18,85,23,1905,246,227,103,1668,T3,T13,2
3088,333,20,108,0,2469,170,210,177,658,T3,T22,1
3232,16,15,361,76,1142,206,208,137,2296,T1,T29,2
2809,45,3,532,21,845,220,232,148,1307,T3,T11,1
2946,55,4,67,6,1766,222,231,145,510,T3,T32,1
3001,224,21,234,70,2554,188,254,197,1302,T3,T13,2
2776,8,30,210,48,1101,172,167,119,1913,T3,T24,2
3152,50,8,0,0,2089,224,223,134,642,T1,T23,1
2789,23,15,90,15,997,210,207,130,3204,T3,T24,1
2850,334,13,175,46,4105,190,222,171,5232,T1,T29,2
3004,64,13,503,191,900,232,212,110,845,T3,T33,2
2890,214,7,0,0,4901,214,247,169,1368,T1,T19,2
3431,291,7,850,213,993,201,239,177,882,T2,T33,1
2406,329,29,90,22,644,140,192,185,1416,T4,T10,2
2831,6,19,108,25,2518,193,200,141,2766,T1,T29,2
3031,98,30,376,164,6297,252,183,36,3960,T1,T29,2
2441,285,12,384,68,658,187,240,193,1243,T4,T10,6
2645,64,16,30,5,1082,233,206,100,1991,T1,T12,2
3215,21,11,633,98,1026,212,216,139,2155,T3,T22,1
2714,23,12,272,43,2264,212,214,136,2058,T3,T32,6
3192,13,17,42,-9,2730,201,203,136,2698,T1,T29,7
2945,229,11,85,11,4039,204,250,182,573,T1,T29,1
3106,165,15,108,23,6185,232,244,138,2287,T1,T29,1
3109,145,13,268,57,379,238,238,128,573,T3,T32,2
3365,355,22,295,95,3697,179,195,150,1889,T1,T38,1
3272,211,11,319,13,3332,211,250,174,1670,T3,T23,1
2831,71,10,509,59,3302,231,221,121,6259,T1,T12,1
2999,191,14,182,24,1689,219,250,162,3625,T1,T22,1
3298,44,14,720,7,1806,222,210,119,2843,T2,T23,2
3130,342,13,134,20,1913,193,220,166,2702,T3,T32,1
2985,21,13,60,3,3852,211,212,135,2415,T1,T30,1
3516,194,10,480,23,1351,219,248,163,841,T2,T40,7
3093,354,10,60,14,1950,204,223,157,1100,T3,T23,1
3115,296,19,175,56,698,163,230,207,1484,T3,T32,2
2833,22,24,190,51,1565,197,180,110,1761,T3,T24,2
2464,58,30,240,99,700,225,161,48,1304,T4,T10,3
2317,286,21,418,244,1384,158,234,214,924,T4,T6,3
2974,333,20,240,34,1579,171,210,177,700,T3,T24,1
2895,73,15,67,9,560,236,210,102,162,T3,T33,2
2895,230,13,150,26,4216,200,251,187,3700,T1,T30,1
2875,33,11,30,5,1170,218,215,132,1974,T3,T23,1
3078,146,3,108,-3,2568,224,239,150,642,T3,T23,1
3042,329,12,342,30,730,191,225,174,981,T2,T22,2
2503,52,22,150,75,745,225,188,86,424,T4,T10,2
3096,305,15,450,56,5096,176,230,194,661,T1,T29,2
2802,45,12,350,24,1830,223,214,123,1652,T1,T29,2
3240,95,6,576,211,2819,229,231,136,3065,T3,T31,1
3062,69,12,551,61,1499,233,216,113,2431,T1,T29,2
2839,131,20,30,7,949,247,226,98,1987,T3,T33,2
3159,315,1,579,46,3615,216,237,159,3561,T1,T29,1
3260,324,12,283,35,402,189,227,177,1358,T2,T32,2
3206,255,7,390,35,6013,205,244,178,1964,T1,T22,2
2904,137,9,120,4,731,234,237,134,1984,T1,T29,2
3191,143,9,201,43,3197,233,238,136,3596,T1,T23,1
3018,147,11,175,4,5334,235,239,133,1860,T1,T29,2
3009,174,21,277,71,690,227,245,139,1708,T3,T33,2
3153,236,10,391,77,5813,202,249,184,2448,T1,T30,2
2415,112,31,234,81,1026,254,191,39,933,T4,T3,3
3106,284,6,541,52,2375,204,240,176,2193,T3,T32,2
2963,108,23,108,23,1142,252,207,71,541,T3,T33,2
3282,5,3,540,38,5942,216,234,155,700,T1,T22,1
3086,34,14,573,120,426,217,207,122,1087,T3,T24,1
3195,108,5,560,99,1532,228,234,141,2491,T3,T32,1
2354,81,30,60,22,323,244,171,34,351,T3,T3,6
2914,324,7,120,12,2134,203,233,169,1542,T3,T31,2
2775,334,27,313,148,1451,149,194,178,1283,T3,T33,2
2796,87,30,90,-45,300,247,174,33,2329,T1,T30,2
1908,36,13,0,0,30,219,210,124,300,T4,T10,3
3106,18,13,391,89,1505,210,213,138,2795,T3,T31,1
2573,328,3,297,20,1426,212,236,162,1587,T3,T2,5
2459,223,12,474,86,731,205,251,182,1249,T4,T6,6
2350,20,26,0,0,1107,192,176,110,819,T4,T10,6
2897,247,22,127,39,2731,169,250,215,2304,T3,T13,2
2888,135,2,190,60,1399,222,238,151,1988,T3,T34,2
2951,195,13,360,30,1997,217,250,165,1976,T3,T32,2
3351,157,31,295,194,1441,237,227,96,750,T3,T39,7
2664,242,6,228,-2,1273,209,245,173,421,T1,T23,2
3365,305,16,808,183,953,173,229,196,470,T2,T33,1
3218,33,5,234,10,5805,219,229,147,700,T1,T22,1
3001,28,4,192,16,5188,218,232,150,5109,T1,T29,1
